,num_clusters,silhouette_score,davies_bouldin_score
0,2,0.4828956464374595,0.787037936842041
1,3,0.4041666558595266,0.8145638753434016
2,4,0.42144990309079283,0.8079855552515527
3,5,0.37065625373032135,0.8240300111317034
4,6,0.3731844517813448,0.7936506150666509
5,7,0.3653341754367149,0.8082986760999493
6,8,0.31035313896534994,0.8911956596118107
7,9,0.3232808816657744,0.8461830021881589
8,10,0.35604814014062997,0.7495924447139132
9,11,0.35231950567196646,0.7728403787791251
10,12,0.32824647327390555,0.7898276488414981
11,13,0.2661989732314508,0.809685548276905
12,14,0.24671789837650213,0.7668394915204866
13,15,0.2708650220024013,0.7521510338358505
14,16,0.25116419524407924,0.7520669754529915
15,17,0.24389091621916578,0.7234792423034537
16,18,0.24143971065584277,0.7404153167821392
17,19,0.2541871226378956,0.7857412820129733
18,20,0.21816562409526744,0.7071796419200291
19,21,0.25014751033638855,0.7123411582870597
20,22,0.24342581271389643,0.7194710901792617
21,23,0.2677930081479191,0.7283213816516979
22,24,0.272905366895105,0.6662840883168227
23,25,0.2791350598612902,0.6496498191222484
24,26,0.2751350194444906,0.630609804996403
25,27,0.2571603050957081,0.6264102921140557
26,28,0.2659007476024051,0.6688596845823672
27,29,0.25978986674925325,0.670376379574344
28,30,0.2697319383631579,0.6287534618239126
29,31,0.27037598147026654,0.6185318974993844
30,32,0.25824347384322394,0.6096697931654919
31,33,0.26635196838642566,0.601329470992647
32,34,0.2402037686833935,0.5670520206110325
33,35,0.22521179843008735,0.5529313398398319
34,36,0.23009505475484246,0.5961882584692743
35,37,0.21643167649089623,0.5835976477072043
36,38,0.20938046931595033,0.5976584262823643
37,39,0.19918280982964673,0.5380678724360137
38,40,0.20122554396246695,0.5230061315724592
39,41,0.2029478827454904,0.5502449258915274
40,42,0.19289984804697838,0.5370754275612397
41,43,0.2031907999927881,0.4844893527751833
42,44,0.1761468687553869,0.4838138493037901
43,45,0.173790253583978,0.46212220552676436
44,46,0.17276205981298617,0.4518417093937018
45,47,0.13600820766126617,0.48545694716002535
46,48,0.11799448700042717,0.48099838143269746
47,49,0.11911120749875749,0.46132129752564305
48,50,0.12270718069549126,0.4536244829559142
49,51,0.11947445834307897,0.42948886735839054
50,52,0.10097714093965969,0.44113713366231533
51,53,0.08884488014088825,0.43272587913246197
52,54,0.08972178209610802,0.4241024928201401
53,55,0.1254732289818411,0.3979588900112451
54,56,0.11239613515572285,0.38774812098155803
55,57,0.10625672052479246,0.3723730508707789
56,58,0.08782240283530549,0.38680551684224074
57,59,0.09216622893924979,0.3508015651332059
58,60,0.09382521754507976,0.33392359650138387
59,61,0.09059030983060619,0.31756826688529655
60,62,0.09113249366401123,0.3085742310396714
61,63,0.0830729966168154,0.30641093312289547
62,64,0.08426601349405374,0.28076002981193465
63,65,0.057965485250027246,0.28171944907821594
64,66,0.07108174692794028,0.2605958221306914
65,67,0.06553493529873267,0.2507487308253156
66,68,0.040003015288478466,0.24115771901931643
67,69,0.036239178971110265,0.21814765658088806
68,70,0.03533948770695813,0.1902508353974497
69,71,0.012558960306375102,0.19983877702639014
